source,year,abstract,label
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Penelitian ini dilatar belakangi proses peramalan produksi air minum kemasan yang masih menggunakan cara manual. Tujuan dari penelitian ini adalah membuat sebuah sistem pendukung keputusan peramalan produksi air minum kemasan menggunakan metode trend moment. Penelitian ini dibangun berbasis web dengan menggunakan pemrograman php dan mysql. Metode pengembangan penelitian ini menggunakan teknik penelitian rekayasa teknologi informasi topik acuan rekayasa perangkat lunak dalam persaingan dunia indusri semakin ketat dan kompetitif. Berdasarkan hal diatas maka seoarang manajer sangat berperan penting dalam mengambil sebuah keputusan. Sistem pendukung keputusan ini sangat membantu manajer dalam mengambil sebuah keputusan, terutama untuk dapat meramalkan penjualan air minum kemasan. Metode trend moment ini digunakan untuk dapat mengatasi permasalahan yaitu permalan produksi air minum kemasan. sistem ini dapat mempermudah pihak manager dalam pengambilan keputusan peramalan produksi, sehingga proses produksi air minum kemasan dapat dilaksanakan dengan efektif dan lebih efisien. Hasil dari penelitian adalah sebuah sistem pendukung keputusan untuk meramalkan jumlah produksi air minum kemasan berdasarkan data penjualan sebelumnya. Kata kunci: web, trend moment, PHP, mysql.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"SMK Mambaul Falah merupakan sekolah menengah kejuruan yang berada di Kecamatan Dawe Kabupaten Kudus. Guru pada SMK Mambaul Falah masih menggunakan metode pembelajaran tradisional atau konvesional dalam melaksanakan proses belajar mengajar. Metode pembelajaran tradisional yang sering digunakan yaitu ceramah dan diskusi di kelas. Seiring dengan perkembangan teknologi, peran guru di kelas tidak lagi sebagai sumber materi utama, namun lebih sebagai pembimbing dan fasilitator. Perkembangan teknologi pula yang memungkinkan akses informasi ilmu pengetahuan dapat dilakukan seluas – luasnya. Oleh karena itu harus ada peningkatan metode komunikasi dan interaksi antara guru dan siswa. Sehingga pada penelitian ini, dilakukan analisa kebutuhan untuk menghasilkan pemodelan sistem pembelajaran dengan menggunakan pemodelan UML (Unified Markup Language) dan juga melakukan perancangan arsitektur sistem pembelajaran berbasis online (e-learning). Arsitektur layanan sistem pembelajaran online (e-learning) dapat dijadikan rancangan tepat dalam pengembangan metode pembelajaran yang lebih baik, mengingat tingkat fleksibilitas, skalabilitas serta fungsionalitasnya yang memudahkan kegiatan belajar mengajar dapat dilakukan dimanapun dan kapanpun. Sistem pembelajaran online (e-learning) pada SMK Mambaul Falah Kudus yang telah dirancang, digunakan oleh dua aktor yaitu, siswa dan guru. Kata kunci: SMK, pembelajaran, online, UML, e-learning.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Pengolahan citra digital memiliki peranan sangat luas terhadap kehidupan sehari- hari. Salah satunya dapat digunakan untuk mengidentifikasi citra buah untuk mengetahui tingkat kematangan buah tersebut. Pada penelitian ini identifikasi citra tersebut diterapkan pada hylocereus costaricensis(buah naga merah). Seringkali ketika membeli buah tersebut setelah dimakan daging buah naga terasa sangat lunak dan hambar. Padahal pada buah naga tersebut mengandung rasa manis, asam serta segar.Pada penelitian ini menggunakan metode Discrete Cosine Transform (DCT) dengan objek buah naga merah di kebun buah naga Ngunut, Tulungagung. Citra buah naga dilakukan tahap pre- processing yaitu grayscale dan deteksi tepi, kemudian dilanjutkan pada tahap metode DCT dan pengenalan menggunakan euclidean distances.Penelitian dilakukan dengan pengambilan gambar dari masing- masing tingkat kematangan yang berbeda yaitu pada tingkat kematangan 25%, 40%, 60%, 75%, dan 90%. Dari masing- masing sampel dilakukan pengambilan gambar dengan background warna putih. Hasil dari penelitian ini adalah citra buah naga merah mampu diidentifikasi menggunakan DCT dan Euclidean Distance dengan prosentase akurasi sebesar 80%. Besarnya tingkat akurasi dipengaruhi oleh banyaknya jumlah data training yang digunakan. Kata kunci: DCT, deteksi tepi, euclidean distances, grayscale, hylocereus costaricensis.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Refactoring perangat lunak merupakan sebuah teknik untuk mentransformasi struktur internal perangkat lunak tanpa merubah fungsionalitas perangkat lunak itu sendiri. Refactoring termasuk dalam bentuk evolusi perangkat lunak, dimana hal ini bertujuan untuk meningkatkan kualitas perangkat lunak itu sendiri setelah perangkat lunak mengalami perbaikan, modifikasi, penambahan dan aktivitas perubahan lainnya dalam masa hidupnya. Tujuan penulisan pada paper kali ini adalah untuk melakukan Systematic Literature Review (SLR) tentang persoalan deteksi refactoring pada level non-source code yang tergolong pada metode non-heuristic. Dengan dilakukan SLR ini terdapat beberapa teknik seperti clustering, searching, Information Retrieval dan analisis regresi dapat digunakan untuk mendeteksi persoalan refactoring pada level non-source code. Dari beberapa teknik-teknik ini masing-masing memiliki kelebihan dan kekurangan. Teknik yang memiliki tingkat komputasi yang tinggi seperti clustering, searching, dan analisis regresi biasanya mampu menghasilkan refactoring yang lebih optimal dan menyeluruh dibandingkan dengan teknik lainnya seperti NLP dan teknik similaritas. Kata kunci: refactoring, non-source code refactoring, non-heuristic, systematic literature review.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Sistem inventori barang pada pertokoan telah banyak dikembangkan untuk meningkatkan efektivitas dan efisiensi. Pada Toko Karya Indah, kegiatan yang berkaitan dengan inventori barang masih dilakukan secara manual sehingga pihak toko kesulitan untuk mengetahui data barang yang masih tersedia, habis, atau hampir habis. Selain itu, proses yang dilakukan membutuhkan waktu yang relatif lama. Oleh karena itu, diperlukan sistem inventori barang. Sistem dibangun dengan bahasa pemrograman PHP dan database MySQL. Sistem disertai teknologi AJAX (Asynchronous JavaScript And XML), khususnya AJAX autocomplete dan AJAX validasi. Hasil yang diperoleh adalah pengolahan data pada sistem inventori barang dengan menggunakan AJAX dapat dilakukan dengan lebih cepat dari pada tanpa AJAX. Kata kunci: sistem inventori, AJAX.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Kacang hijau adalah sejenis tanaman budidaya dan palawija yang dikenal luas di daerah tropika. Sebagai bahan makanan, kacang hijau dapat diolah menjadi berbagai olahan makanan yang bergizi tinggi. Proses pengolahan kacang hijau menjadi makanan ringan selama ini membutuhkan waktu yang cukup lama yang disebabkan oleh proses pengupasan kulit ari yang dilakukan secara manual. Sehingga diperlukan rancangan alat pengupas yang dapat mempercepat proses tersebut. Rancang bangun yang telah dilakukan meliputi penentuan putaran roller, daya motor penggerak yang digunakan, diameter roller, ukuran pulley, dan jenis sabuk. Hasil rancang bangun mesin pengupas kulit ari kacang hijau dengan sistem roller diperoleh dimensi dan spesifikasi mesin dengan menggunakan diameter roller 110 mm dan poros 25 mm, daya motor 0,25 HP dengan putaran 175, 262, dan 131 rpm. Sehingga dapat dihasilkan mesin pengupas kulit ari kacang hijau dengan kapasitas 50 kg/jam. Kata kunci: kacang hijau, pengupas, roller, kulit ari.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Keakuratan perhitungan rekayasa untuk aliran dua fasa sangat tergantung dari model dan karakteristik spesifik dari peta pola aliran tersebut, sehingga penentuan pola-pola aliran dan sub-sub pola aliran menjadi sangat penting. Pada tataran aplikasi, pengkajian pola aliran stratified menggunakan metode analisis statistik dengan fluktuasi tekanan sangat cocok diaplikasikan pada industri karena tidak ada persyaratan untuk bahan pipa, khususnya dimana sensor tekanan akan dipasang. Hal ini juga akan menghapus segala keterbatasan pengkajian pola aliran stratified dengan menggunakan metode konduktansi. Tujuan dari studi ini adalah mengklasifikasi sub-sub pola aliran stratified air-udara pada pipa horizontal berdasarkan hasil pengukuran sinyal keluaran sensor tekanan. Metodologi yang digunakan adalah kaji eksperimental visualisasi dan pengukuran fluktuasi beda tekanan. Pipa acrylic transparan dengan diameter dalam 26 mm dan panjang 10 m digunakan agar sub-sub pola aliran stratified dapat diamati secara visual menggunakan kamera video kecepatan tinggi. Untuk mengukur fluktuasi beda tekanan dilakukan dengan pengukuran tekanan diferensial pada seksi uji dengan posisi tap 180 D dan 210 D. Hasil penelitian menunjukan visualisasi sub-sub pola aliran stratified yang diamati masih cukup sulit dideteksi jika hanya dengan kehadiran fluktuasi beda tekanan saja. Kata kunci: aliran stratified, pengukuran tekanan, sub-sub pola aliran, visualisasi.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Algoritma Dynamic Time Warping (DTW) digunakan secara luas untuk berbagai penelitian, salah satunya di bidang bahasa isyarat. DTW adalah algoritma pencocokan pola (template matching) untuk mengukur kemiripan dua data sekuensial (time series) temporal yang berbeda waktu dan kecepatan. Pada penelitian ini disajikan implementasi algoritma DTW untuk pengenalan bahasa isyarat Indonesia (Sistem Isyarat Bahasa Indonesia – SIBI) secara offline. Dataset yang digunakan dalam penelitian ini sebanyak 900 data untuk dengan jumlah kelas 50 kata isyarat, yaitu dengan rincian untuk masing-masing kelas adalah 3 data sebagai data template dan 15 data sebagai data testing. Hasil pengujian menunjukkan bahwa tingkat pengenalan atau nilai accuracy adalah 89,73%. Waktu rata-rata yang dibutuhkan adalah 654.59 milidetik untuk proses pengenalan satu data testing dengan menggunakan template sebanyak 3 data per kelas atau total template 150 data. Kata kunci: pengenalan, offline, SIBI, bahasa isyarat Indonesia, android.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"UMKM harus dikelola sesuai dengan kaidah bisnis termasuk dalam hal persaingan usahanya. Sifat kekeluargaan dalam masyarakat yang diterapkan dalam bisnis tidak dapat disamakan dengan bisnis milik keluarga. Teknik-teknik tertentu dalam menangani masalah perusahaan tidak selalu cocok untuk diungkap secara terbuka terhadap perusahaan lain apalagi terhadap pesaing bisnisnya. Oleh karena itu dalam bidang HKI (Hak Kekayaan Intelektual) khususnya merek dan desain industri, hal-hal tersebut juga mendapat perlindungan hukum. Penelitian ini bertujuan untuk membantu pemerintah daerah kabupaten Kudus untuk dapat lebih mudah dalam mengetahui lokasi dan sebaran UMKM yang mempunyai potensi HKI khususnya di merek dan desain industri, sebagai langkah awal untuk melakukan pembinaan kepada UMKM tentang arti pentingnya HKI. Pendekatan yang digunakan untuk pengembangan sistem dalam penelitian ini adalah dengan model prototype. Metode pengembangan sistem yang digunakan adalah OOD (Object Oriented Development) dengan tool UML (Unified Modelling Language). Hasil penelitian berupa aplikasi sistem informasi geografis berbasis web. . Kata kunci: UMKM, HKI, merek dan desain industri, sistem informasi geografis.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"Aljabar relasional sangat membantu adanya kemungkinan penggunaan sintaks bahasa SQL yang berlainan dalam masalah yang sama. Masalah yang digunakan sebagai eksperimen adalah kasus rekapitulasi data mahasiswa layak wisuda pada suatu perguruan tinggi. Penggunaan sintaks bahasa SQL yang optimal dapat dianalisa menggunakan teknik query tree untuk mendapatkan hal utama dalam pemrosesan basis data yaitu kecepatan dan ketepatan komputasi yang berhubungan dengan pemuatan data ke dalam memori komputer. Hasil dari penelitian menunjukkan bahwa pemuatan data ke dalam memori komputer lebih optimal jika menggunakan join dibandingankan dengan Cartesian product. Dimungkinkan gabungan keduanya menjadi lebih cepat jika aturan penggunaan seleksi kemudian proyeksi didahulukan ketimbang penggabungan menggunakan Join atau Cartesian product terlebih dulu, hal ini bertujuan untuk mengurangi pemuatan baris dan kolom data yang berlebih. Ditinjau dari kecepatan komputasi untuk operasi himpunan yang melibatkan lebih dari satu tabel, Cartesian product dengan didahului proyeksi dan seleksi lebih cepat dibandingkan dengan Join untuk kasus yang sama. Kata kunci: optimalisasi sintaks SQL, aljabar relasional, query-tree.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"SMS Gateway merupakan teknologi yang telah banyak digunakan untuk memudahkan pengiriman dan penyebaran informasi dengan cepat dan mudah. Selain cepat dan mudah, biaya yang diperlukan melalui SMS Gateway juga lebih murah. Pemerintah desa adalah struktur birokrasi formal paling kecil dari negara. Dalam mengelola pemerintahan di suatu desa, diperlukan kemampuan manajemen yang mumpuni khususnya dalam penyampaian informasi kepada masyarakat desa. Terkadang informasi yang harus disebarkan dan disampaikan kepada masyarakat desa adalah informasi yang bersifat mendadak dan harus sampai atau segera diketahui oleh masyarakat desa. Penelitian ini dilakukan untuk mengembangkan suatu sistem informasi untuk layanan informasi desa menggunakan konsep SMS Gateway Multi-Direct. Dimana sistem dapat digunakan oleh seluruh perangkat desa, organisasi desa serta komunitas-komunitas yang ada di desa. Pengembangan sistem menggunakan metode prototype. Sistem Layanan Informasi Desa (SiLISA) yang dihasilkan dapat memudahkan penyampaian informasi dari pemerintah desa kepada warga dan komunitas tertentu, atau dari warga kepada pemerintah desa serta dapat digunakan untuk media penyampaian kritik, keluhan. Sehingga pemerintah desa menerima informasi yang bersifat laporan dan menindaklanjutinya dengan cepat dan tepat. Selain itu, sistem juga bisa dapat digunakan untuk proses polling terkait kegiatan tertentu menggunakan SMS. Kata kunci: SMS gateway, SMS informasi, layanan informasi desa, SMS multi-direct.",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2016,"Meningkatkan kualitas kerja perusahaan kepada pelanggannya sangat perlu, agar dapat bersaing dengan kompetitor lainnya. Oleh karena itu, peningkatan pelayanan dapat mulai dengan membuat keputusan yang tepat dan cepat dan obyektif, sehingga dapat memberikan pelayanan yang terbaik kepada pelanggan. Teknologi sistem Informasi saat ini berkembang sangat membantu dalam membuat keputusan yang akurat. ""PT HIJ"" adalah perusahaan yang bergerak di bidang percetakan yang terutama menyediakan layanan percetakan, sangat erat dengan masalah Sumber Daya Manusia yang terus beroperasi mengikuti kebutuhan pengguna jasa, sehingga sering berubah posisi. Ini akan memerlukan pemodelan pengambilan keputusan dalam memberikan pengetahuan kepada staf baru di perusahaan, untuk membantu staf untuk bekerja dengan cepat dan akurat. Penelitian ini menggunakan Analytic hirarchy Proces (AHP) dan software Expert choice dengan membandingkan beberapa kriteria dan sub- kriteria alternatif. Dapat disimpulkan bahwa perbandingan berpasangan yang diberikan responden ahli memiliki nilai rasio inkonsistensi yang lebih kecil dari 0,1 sebagai batas maksimum nilai rasio inkonsistensi. Dengan demikian hasil perhitungan geometric gabungan data responden cukup konsisten. Penelitian ini dapat menghasilkan model yang dapat mendukung pengambilan keputusan dalam hal menentukan mana KMS yang tepat di perusahaan obyektif untuk memenuhi tantangan dunia bisnis saat ini. Persepsi strategis ini memberikan implikasi bahwa pemilihan knowledge management system dengan menggunakan knowledge sharing sesuai dengan jawaban para responden berdasarkan kriteria, subkriteria dan alternative yang dipih responden. Kata kunci: Strategi Pemilihan Knowledge Management System, Analytic hirarchy Process, expert choice, KMS, AHP, Cochcran.",human
